frame	ulx	uly	urx	ury	lrx	lry	llx	lly
frame00681.jpg	355.72	260.28	562.28	238.28	570.85	343.44	364.13	370.03
frame00682.jpg	355.46	260.88	562.37	238.85	570.75	343.82	364.87	370.41
frame00683.jpg	355.76	262.36	562.77	239.62	571.19	344.45	365.41	370.93
frame00684.jpg	355.33	263.51	562.40	240.68	570.77	345.43	364.98	371.35
frame00685.jpg	354.37	263.39	561.66	242.17	569.00	347.14	362.98	370.93
frame00686.jpg	352.99	263.25	560.91	243.63	567.09	348.37	361.33	370.09
frame00687.jpg	352.38	262.05	560.74	245.35	565.69	350.77	357.99	369.68
frame00688.jpg	351.71	261.03	560.74	247.66	564.45	353.44	357.11	368.33
frame00689.jpg	351.24	259.97	561.35	248.85	563.19	356.19	355.94	367.47
frame00690.jpg	350.74	260.38	561.18	250.01	562.64	357.58	355.14	367.02
frame00691.jpg	350.56	260.43	560.75	251.12	562.66	358.81	353.15	367.25
frame00692.jpg	349.72	260.51	560.54	251.23	562.18	358.83	353.52	366.57
frame00693.jpg	349.10	260.66	559.65	250.66	561.23	357.60	353.51	366.23
frame00694.jpg	348.31	260.70	558.93	249.55	560.22	355.92	354.02	365.95
frame00695.jpg	347.85	259.94	557.52	248.56	560.28	354.26	352.72	365.87
frame00696.jpg	347.62	259.64	557.20	246.98	559.58	352.22	352.93	365.65
frame00697.jpg	347.88	258.75	556.82	245.62	559.52	351.01	352.95	365.33
frame00698.jpg	348.64	258.15	557.74	245.84	560.38	351.03	353.77	364.23
frame00699.jpg	350.05	258.21	558.95	247.35	561.20	352.23	354.10	364.01
frame00700.jpg	351.70	258.17	560.66	249.17	561.82	353.80	354.49	363.94
frame00701.jpg	352.61	257.99	561.29	248.49	562.35	353.73	355.56	364.17
frame00702.jpg	352.86	257.59	561.33	247.35	562.46	352.78	356.37	364.70
frame00703.jpg	353.45	257.63	562.43	247.04	563.23	352.55	357.63	364.78
frame00704.jpg	354.44	257.60	562.61	247.18	564.09	351.93	357.56	365.39
frame00705.jpg	355.47	257.64	563.18	246.47	564.76	351.47	359.44	364.97
frame00706.jpg	354.94	256.99	563.21	246.09	564.11	350.81	359.28	364.69
frame00707.jpg	354.91	256.26	562.77	245.73	563.86	350.51	358.88	364.28
frame00708.jpg	354.69	256.26	562.19	245.04	563.71	349.74	358.93	363.95
frame00709.jpg	354.56	256.00	561.94	244.90	563.27	349.75	358.54	363.44
frame00710.jpg	354.57	255.56	561.47	244.54	563.02	349.71	358.70	363.19
frame00711.jpg	354.75	255.56	561.35	244.13	563.48	349.31	358.50	363.10
frame00712.jpg	354.80	255.23	561.33	243.68	563.56	348.78	358.51	362.71
frame00713.jpg	354.55	254.39	561.64	243.00	563.09	348.18	358.77	362.28
frame00714.jpg	354.61	254.05	561.56	242.64	563.01	347.60	358.65	361.71
frame00715.jpg	354.25	253.53	561.86	241.90	563.15	346.94	358.60	361.54
frame00716.jpg	354.04	253.46	561.71	241.77	562.45	346.28	358.65	361.22
frame00717.jpg	353.84	253.43	561.53	241.77	562.39	345.94	358.50	361.25
frame00718.jpg	354.05	253.55	561.33	241.97	562.73	345.98	357.96	361.23
frame00719.jpg	354.10	253.18	561.54	241.62	562.54	346.19	357.47	361.80
frame00720.jpg	353.99	253.34	561.25	241.90	562.81	346.37	357.36	362.18
frame00721.jpg	353.74	253.80	561.37	241.59	562.27	345.90	358.00	361.82
frame00722.jpg	353.39	253.46	560.10	241.51	562.26	345.73	356.57	362.18
frame00723.jpg	352.39	252.80	559.43	240.87	561.05	344.74	356.51	361.53
frame00724.jpg	351.96	252.52	558.58	240.10	561.19	343.94	355.65	361.19
frame00725.jpg	351.49	251.92	557.94	238.80	560.46	342.92	355.84	360.34
frame00726.jpg	350.85	251.72	557.20	237.68	560.62	341.77	355.27	359.94
frame00727.jpg	350.69	250.70	556.25	236.50	559.95	340.88	354.68	359.57
frame00728.jpg	349.83	249.96	554.94	235.24	559.42	339.84	354.01	359.50
frame00729.jpg	349.01	249.45	554.16	234.17	558.50	338.37	353.63	359.03
frame00730.jpg	348.07	248.83	553.67	233.03	557.82	337.17	354.05	357.78
frame00731.jpg	347.76	247.94	552.59	232.51	557.14	335.96	352.46	357.46
frame00732.jpg	347.28	247.43	551.96	231.47	556.31	334.72	352.95	356.46
frame00733.jpg	347.17	246.88	551.62	230.22	555.91	333.31	352.62	355.64
frame00734.jpg	346.82	245.68	550.24	229.36	555.23	332.09	352.18	354.68
frame00735.jpg	346.49	244.50	549.68	227.78	554.19	330.39	352.16	353.22
frame00736.jpg	346.00	243.39	548.56	226.22	552.81	328.48	352.37	351.91
frame00737.jpg	345.87	242.50	547.40	224.99	552.14	326.47	352.03	350.26
frame00738.jpg	345.56	240.85	546.67	223.54	550.87	325.00	351.80	348.86
frame00739.jpg	345.53	239.50	545.70	222.91	549.89	323.73	351.36	347.68
frame00740.jpg	345.69	238.57	545.26	222.32	548.86	322.66	351.69	345.85
frame00741.jpg	346.11	237.76	545.22	221.93	548.31	322.06	351.81	344.70
frame00742.jpg	346.89	237.08	545.35	222.35	547.90	322.18	352.12	343.75
frame00743.jpg	347.38	237.18	546.00	223.23	547.74	322.95	352.97	343.78
frame00744.jpg	348.43	238.55	547.13	225.33	548.16	324.78	353.30	344.67
frame00745.jpg	349.37	240.36	548.36	228.36	548.33	327.35	352.99	346.46
frame00746.jpg	350.29	243.26	550.03	231.54	549.12	330.51	353.52	348.59
frame00747.jpg	350.22	247.03	551.35	235.94	550.03	334.10	353.59	351.82
frame00748.jpg	351.18	250.59	553.18	239.77	550.88	338.48	353.59	355.60
frame00749.jpg	351.82	253.82	554.63	243.43	551.61	341.77	354.03	358.71
frame00750.jpg	352.44	257.37	555.15	246.54	552.74	343.93	354.15	361.05
frame00751.jpg	352.38	259.16	555.52	248.41	553.32	345.97	354.12	363.58
frame00752.jpg	352.60	261.41	556.33	250.23	554.01	347.88	354.52	365.70
frame00753.jpg	352.40	263.44	556.41	252.25	554.58	350.08	354.18	368.64
frame00754.jpg	352.55	265.48	556.33	254.06	555.46	352.12	352.83	371.79
frame00755.jpg	352.65	267.20	556.52	255.09	556.15	354.12	353.27	374.44
frame00756.jpg	352.19	268.90	556.53	256.62	556.42	355.61	352.99	376.84
frame00757.jpg	352.14	270.33	556.96	258.03	556.95	357.32	353.64	378.37
frame00758.jpg	352.13	271.13	557.78	258.86	557.51	358.73	354.08	379.72
frame00759.jpg	352.59	272.93	558.84	259.98	558.63	360.00	355.03	380.62
frame00760.jpg	352.91	274.38	559.69	260.84	558.99	361.38	356.22	381.79
frame00761.jpg	353.06	275.86	559.83	261.97	559.20	362.48	356.03	383.70
frame00762.jpg	353.03	277.10	560.20	263.51	559.86	363.74	355.55	384.85
frame00763.jpg	353.11	278.44	560.27	264.58	560.78	365.24	354.94	386.52
frame00764.jpg	352.64	279.61	560.71	265.15	560.55	366.59	356.23	387.80
frame00765.jpg	352.54	280.63	560.68	267.03	561.20	368.33	355.75	389.02
frame00766.jpg	352.52	281.59	561.15	267.94	561.61	370.28	356.72	390.43
frame00767.jpg	353.10	282.84	561.49	269.63	562.61	372.53	357.10	391.68
frame00768.jpg	353.20	283.94	562.17	270.30	562.96	374.25	357.46	393.44
frame00769.jpg	353.06	284.92	561.69	271.59	563.52	375.58	356.64	395.05
frame00770.jpg	352.70	285.76	561.32	272.63	563.16	376.66	356.73	396.64
frame00771.jpg	352.36	287.34	561.51	273.84	563.27	377.63	356.83	398.25
frame00772.jpg	352.34	289.46	562.22	274.77	564.19	379.39	357.99	399.86
frame00773.jpg	353.11	291.71	562.31	276.60	565.10	381.66	357.57	402.50
frame00774.jpg	353.29	293.87	562.40	278.65	565.81	383.84	357.68	405.03
frame00775.jpg	353.13	296.38	562.92	280.82	565.72	386.25	357.78	408.05
frame00776.jpg	353.04	298.84	563.07	283.64	566.33	388.65	357.28	410.50
frame00777.jpg	353.15	300.71	563.18	286.48	566.43	391.83	357.53	412.24
frame00778.jpg	353.28	302.78	563.23	288.96	566.84	394.75	357.13	414.81
frame00779.jpg	353.24	304.77	563.38	291.52	566.71	397.58	357.00	417.30
frame00780.jpg	353.63	307.02	563.27	293.82	566.95	400.15	357.17	420.02
frame00781.jpg	354.24	309.03	563.41	296.10	567.89	402.80	357.00	422.67
frame00782.jpg	354.40	311.03	563.91	298.07	568.49	404.97	358.20	424.79
frame00783.jpg	354.91	313.13	564.27	300.43	568.75	407.47	358.22	427.31
frame00784.jpg	355.63	315.65	565.02	302.61	569.86	410.12	359.28	429.46
frame00785.jpg	356.35	317.89	565.33	304.70	571.22	412.57	359.41	432.14
frame00786.jpg	356.75	320.02	565.98	306.84	571.76	414.79	360.08	434.35
frame00787.jpg	356.84	322.12	566.01	308.69	572.41	416.60	360.56	437.15
frame00788.jpg	357.21	324.37	566.40	310.49	573.03	418.68	361.30	439.24
frame00789.jpg	357.73	326.72	566.68	312.31	573.60	420.76	361.65	441.62
frame00790.jpg	357.76	328.47	566.76	314.75	573.66	422.92	361.58	443.81
frame00791.jpg	358.01	330.85	567.01	316.92	574.09	425.21	362.11	446.07
frame00792.jpg	358.54	333.27	567.45	318.91	574.90	427.36	362.44	448.51
frame00793.jpg	359.16	335.69	567.71	321.06	575.94	429.57	362.98	450.87
frame00794.jpg	359.32	337.49	568.20	323.03	576.36	431.83	363.31	452.94
frame00795.jpg	359.46	339.33	568.49	324.65	576.23	433.63	363.82	454.94
frame00796.jpg	359.54	341.14	568.63	326.56	576.53	435.48	363.34	456.84
frame00797.jpg	359.57	342.88	568.48	328.65	576.71	437.33	363.44	458.21
frame00798.jpg	359.44	344.19	568.44	330.59	576.12	439.24	363.22	459.42
frame00799.jpg	359.46	345.31	568.20	332.14	575.88	441.11	362.81	460.88
frame00800.jpg	359.39	347.09	568.04	334.36	575.93	443.15	362.12	462.27
frame00801.jpg	359.27	348.79	568.15	337.10	575.97	445.60	361.96	463.37
frame00802.jpg	359.57	350.79	568.16	339.93	576.25	448.63	361.08	465.31
frame00803.jpg	359.79	352.38	568.46	342.96	575.95	451.88	360.84	467.00
frame00804.jpg	360.68	353.85	568.77	345.23	576.07	455.05	360.87	468.88
frame00805.jpg	360.68	355.45	568.93	347.83	576.46	456.84	360.60	470.58
frame00806.jpg	361.60	357.13	569.35	350.06	576.96	459.45	361.56	471.79
frame00807.jpg	362.02	358.91	569.58	352.18	577.34	461.39	361.36	473.48
frame00808.jpg	362.59	360.76	569.70	354.37	577.87	463.55	361.35	474.94
frame00809.jpg	362.99	362.55	569.90	356.62	577.85	465.55	361.67	476.67
frame00810.jpg	363.23	364.51	569.78	358.99	578.33	467.81	361.52	478.66
frame00811.jpg	363.46	366.78	569.39	360.99	578.64	469.81	362.00	480.56
frame00812.jpg	362.99	368.93	568.69	363.47	578.27	471.68	361.67	482.97
frame00813.jpg	363.17	371.91	568.34	365.47	578.70	473.33	362.35	484.95
frame00814.jpg	363.29	374.48	567.61	367.87	578.68	475.00	362.56	487.02
frame00815.jpg	363.81	377.26	567.40	370.23	579.20	477.21	362.52	489.34
frame00816.jpg	364.25	379.33	567.77	372.52	579.55	479.78	363.11	490.97
frame00817.jpg	364.51	381.47	567.46	375.23	579.42	481.66	363.39	492.96
frame00818.jpg	365.21	383.92	567.23	377.47	579.98	483.98	363.51	494.88
frame00819.jpg	365.25	386.01	566.67	380.03	579.73	485.77	363.13	496.70
frame00820.jpg	365.31	387.50	566.58	382.83	579.27	487.85	363.44	497.69
frame00821.jpg	365.84	389.92	566.66	385.02	579.72	489.24	363.83	499.11
frame00822.jpg	366.56	391.90	566.46	386.79	580.20	490.48	364.46	500.35
frame00823.jpg	366.67	393.48	566.42	388.30	580.50	491.76	364.67	501.46
frame00824.jpg	366.47	395.46	565.53	389.56	579.98	491.83	365.02	502.67
frame00825.jpg	366.26	396.96	564.72	390.97	579.91	492.12	365.39	503.27
frame00826.jpg	366.42	398.39	563.99	392.22	580.16	493.01	365.22	504.16
frame00827.jpg	366.44	399.62	563.51	393.11	580.19	493.22	365.68	504.79
frame00828.jpg	366.13	400.76	562.83	394.58	579.71	493.70	365.67	505.69
frame00829.jpg	366.25	401.96	562.66	395.36	579.64	494.89	366.33	506.97
frame00830.jpg	366.71	403.50	562.19	396.87	580.00	495.43	366.73	507.60
frame00831.jpg	366.91	405.10	562.08	398.29	580.10	496.35	366.74	508.55
frame00832.jpg	366.86	406.36	561.76	400.47	579.85	497.39	366.74	509.27
frame00833.jpg	368.20	408.01	562.08	403.08	580.62	499.30	367.66	509.43
frame00834.jpg	369.18	409.99	562.27	406.33	581.60	500.65	367.54	510.23
frame00835.jpg	369.82	411.59	561.90	408.87	581.93	501.45	368.11	510.67
frame00836.jpg	370.32	413.63	561.61	411.61	582.33	502.19	368.35	510.77
frame00837.jpg	370.70	415.13	560.85	413.67	582.50	502.98	368.16	511.15
frame00838.jpg	370.93	416.42	560.37	415.88	582.26	503.34	368.06	510.93
frame00839.jpg	371.18	418.39	560.04	417.76	582.51	503.78	368.27	511.09
frame00840.jpg	371.48	419.75	559.78	419.84	583.03	505.24	368.08	511.08
frame00841.jpg	371.20	421.54	559.28	421.97	582.48	505.90	368.32	511.86
frame00842.jpg	371.19	423.50	558.65	424.27	582.29	506.76	368.18	512.74
frame00843.jpg	371.43	425.95	558.82	426.30	582.27	507.92	368.59	513.91
frame00844.jpg	371.75	428.70	559.39	428.80	582.75	509.92	368.97	515.63
frame00845.jpg	372.05	431.59	559.74	431.70	583.22	512.62	369.18	517.74
frame00846.jpg	372.27	434.77	559.26	434.53	583.05	514.27	369.49	519.59
frame00847.jpg	371.67	437.70	558.77	436.95	582.42	514.73	369.37	520.81
frame00848.jpg	371.61	440.83	558.10	439.27	582.40	515.23	369.39	521.60
frame00849.jpg	370.91	443.31	557.35	441.00	582.00	515.66	368.52	522.84
frame00850.jpg	370.52	445.59	556.71	442.68	581.59	516.39	368.46	524.01
frame00851.jpg	370.71	447.69	556.41	444.17	581.58	516.84	367.88	525.19
frame00852.jpg	370.69	450.01	556.44	445.77	581.67	517.14	368.12	525.99
frame00853.jpg	370.37	452.39	556.25	447.33	581.84	517.20	367.94	526.70
frame00854.jpg	370.57	455.37	555.93	449.35	582.59	517.24	368.15	527.18
frame00855.jpg	370.57	457.65	555.68	451.54	582.47	517.73	368.28	527.80
frame00856.jpg	370.65	459.01	555.39	453.47	582.15	519.26	368.46	528.68
frame00857.jpg	370.45	460.70	555.06	455.40	581.53	521.01	368.92	530.13
frame00858.jpg	370.43	463.70	554.88	456.83	581.00	521.27	369.70	531.79
frame00859.jpg	370.46	467.03	554.85	458.22	580.80	520.94	370.44	533.05
frame00860.jpg	370.03	470.06	554.74	459.34	580.30	520.42	371.08	534.52
frame00861.jpg	370.04	473.06	554.70	460.87	579.84	520.08	371.71	535.51
frame00862.jpg	370.08	475.66	554.49	462.22	579.81	519.79	372.05	536.32
frame00863.jpg	370.41	478.39	554.22	464.35	579.95	519.45	372.48	536.38
frame00864.jpg	370.72	482.40	553.61	468.56	580.11	519.34	371.75	536.37
frame00865.jpg	370.48	486.93	553.11	474.64	580.18	519.80	370.94	535.41
frame00866.jpg	370.69	489.82	553.01	479.62	579.96	520.06	370.32	533.42
frame00867.jpg	370.65	490.68	552.86	480.82	579.52	520.06	370.18	533.29
frame00868.jpg	370.76	491.33	552.85	480.64	579.60	519.94	370.26	534.04
frame00869.jpg	370.86	491.86	552.92	480.56	579.71	519.83	370.59	534.43
frame00870.jpg	370.78	492.16	552.86	480.68	579.46	519.82	370.64	534.64
frame00871.jpg	370.61	492.47	552.80	480.75	579.55	519.74	370.37	534.86
frame00872.jpg	370.75	492.95	552.80	480.93	579.71	519.59	370.45	534.95
frame00873.jpg	370.80	493.32	552.89	481.00	579.78	519.49	370.57	535.08
frame00874.jpg	370.87	493.61	552.92	481.13	579.74	519.45	370.63	535.21
frame00875.jpg	370.94	493.84	552.93	481.18	579.78	519.42	370.87	535.29
frame00876.jpg	371.12	494.14	553.06	481.18	579.83	519.40	371.17	535.38
frame00877.jpg	371.01	494.39	553.05	481.21	579.71	519.34	371.28	535.60
frame00878.jpg	371.19	494.64	553.07	481.30	579.81	519.31	371.16	535.75
frame00879.jpg	371.08	494.75	553.10	481.30	579.58	519.33	371.49	535.85
frame00880.jpg	371.18	494.93	553.08	481.37	579.64	519.31	371.56	535.92
frame00881.jpg	371.19	495.02	553.18	481.35	579.62	519.34	371.71	536.02
frame00882.jpg	371.10	495.20	553.13	481.43	579.60	519.32	371.71	536.16
frame00883.jpg	371.11	495.36	553.23	481.38	579.54	519.31	371.79	536.30
frame00884.jpg	371.22	495.52	553.26	481.40	579.47	519.31	371.88	536.42
frame00885.jpg	371.31	495.69	553.24	481.42	579.61	519.31	371.85	536.56
frame00886.jpg	371.32	495.84	553.22	481.44	579.48	519.30	372.18	536.62
frame00887.jpg	371.33	495.91	553.32	481.43	579.51	519.33	372.23	536.69
frame00888.jpg	371.41	496.05	553.31	481.46	579.53	519.32	372.12	536.80
frame00889.jpg	371.38	496.20	553.26	481.47	579.45	519.28	372.30	536.93
frame00890.jpg	371.38	496.29	553.28	481.46	579.45	519.28	372.37	537.02
frame00891.jpg	371.35	496.44	553.31	481.46	579.52	519.26	372.34	537.12
frame00892.jpg	371.36	496.54	553.29	481.47	579.46	519.25	372.37	537.20
frame00893.jpg	371.27	496.59	553.30	481.49	579.36	519.26	372.45	537.26
frame00894.jpg	371.25	496.68	553.34	481.51	579.24	519.26	372.49	537.32
frame00895.jpg	371.25	496.77	553.33	481.55	579.36	519.25	372.41	537.40
frame00896.jpg	371.28	496.83	553.34	481.55	579.35	519.23	372.38	537.46
frame00897.jpg	371.30	496.95	553.35	481.57	579.33	519.20	372.45	537.52
frame00898.jpg	371.28	497.00	553.36	481.58	579.25	519.19	372.56	537.54
frame00899.jpg	371.29	497.05	553.32	481.60	579.17	519.20	372.62	537.61
frame00900.jpg	371.34	497.14	553.32	481.61	579.29	519.20	372.66	537.65
frame00901.jpg	371.40	497.18	553.30	481.64	579.14	519.22	372.68	537.69
